User ID,Asset ID,Category,Trigger,Timestamp
3039,69,Engagement,"Used, No Feedback",2023-08-10 09:20:28.518024
3074,180,Onboarding,Signup-Login,2023-08-10 09:28:15.518024
3133,244,Feedback,Used An Asset,2023-08-10 09:30:05.518024
3178,130,Onboarding,Signup-Login,2023-08-10 09:27:45.518024
3104,116,Onboarding,Signup-Login,2023-08-10 09:17:56.518024
3114,266,Engagement,"Used, No Feedback",2023-08-10 09:20:19.518024
3276,41,Feedback,Frequent Portal Usage,2023-08-10 09:17:42.518024
3269,48,Onboarding,Signup-Login,2023-08-10 09:25:10.518024
3296,70,Onboarding,Signup-Login,2023-08-10 09:27:36.518024
3147,103,Engagement,"Used, Not Rated",2023-08-10 09:23:26.518024
3207,23,Feedback,"New Asset, No Feedback",2023-08-10 09:20:06.519027
3209,1,Feedback,"New Asset, No Feedback",2023-08-10 09:32:10.519027
3199,146,Engagement,New Assets Added,2023-08-10 09:19:08.519027
3091,179,Feedback,Negative Feedback Given,2023-08-10 09:30:53.519027
3187,297,Feedback,Used An Asset,2023-08-10 09:28:54.519027
3282,42,Feedback,Negative Feedback Given,2023-08-10 09:28:19.519027
3193,284,Engagement,Near Top Contributor,2023-08-10 09:16:03.519027
3169,70,Feedback,Used New Asset,2023-08-10 09:18:18.519027
3228,277,Engagement,"Used, Not Rated",2023-08-10 09:19:58.519027
3132,126,Onboarding,Signup-Login,2023-08-10 09:18:03.519027
3252,211,Onboarding,Signup-Login,2023-08-10 09:16:13.519027
3229,148,Onboarding,Signup-Login,2023-08-10 09:20:56.519027
3264,110,Feedback,"New Asset, No Feedback",2023-08-10 09:31:41.519027
3292,60,Onboarding,Signup-Login,2023-08-10 09:28:34.519027
3065,22,Onboarding,Signup-Login,2023-08-10 09:26:13.519027
3288,26,Feedback,Frequent Portal Usage,2023-08-10 09:20:54.519027
3143,292,Onboarding,Signup-Login,2023-08-10 09:19:38.519027
3297,294,Feedback,Negative Feedback Given,2023-08-10 09:22:49.519027
3291,60,Engagement,Near Top Contributor,2023-08-10 09:32:12.519027
3104,36,Onboarding,Signup-Login,2023-08-10 09:27:25.519027
3291,142,Feedback,Negative Feedback Given,2023-08-10 09:15:40.519027
3179,47,Feedback,Used New Asset,2023-08-10 09:26:24.519027
3033,144,Onboarding,Signup-Login,2023-08-10 09:27:31.519027
3060,259,Engagement,Long User Inactivity,2023-08-10 09:21:25.519027
3297,171,Feedback,Used An Asset,2023-08-10 09:16:22.519027
3290,200,Feedback,Used New Asset,2023-08-10 09:20:15.519027
3243,62,Onboarding,Signup-Login,2023-08-10 09:31:46.519027
3259,179,Engagement,Long User Inactivity,2023-08-10 09:26:33.519027
3285,288,Engagement,"Used, Not Rated",2023-08-10 09:30:27.519027
3146,32,Onboarding,Signup-Login,2023-08-10 09:25:24.519027
3020,81,Onboarding,Signup-Login,2023-08-10 09:24:09.519027
3140,19,Feedback,Used An Asset,2023-08-10 09:13:04.519027
3172,35,Onboarding,Signup-Login,2023-08-10 09:28:23.519027
3232,47,Feedback,Used New Asset,2023-08-10 09:23:20.519027
3047,112,Onboarding,Signup-Login,2023-08-10 09:22:00.519027
3064,245,Onboarding,Signup-Login,2023-08-10 09:25:48.519027
3128,8,Feedback,Used An Asset,2023-08-10 09:13:02.519027
3216,86,Feedback,Used New Asset,2023-08-10 09:23:03.519027
3261,86,Onboarding,Signup-Login,2023-08-10 09:21:22.519027
3292,89,Feedback,Negative Feedback Given,2023-08-10 09:29:20.519027
3061,135,Feedback,Frequent Portal Usage,2023-08-10 09:27:08.519027
3205,200,Engagement,Long User Inactivity,2023-08-10 09:18:07.519027
3090,32,Onboarding,Signup-Login,2023-08-10 09:13:33.519027
3152,237,Onboarding,Signup-Login,2023-08-10 09:26:35.519027
3238,113,Feedback,Used New Asset,2023-08-10 09:25:03.519027
3024,63,Feedback,"New Asset, No Feedback",2023-08-10 09:20:08.519027
3093,213,Feedback,Negative Feedback Given,2023-08-10 09:18:20.519027
3177,6,Engagement,"Used, Not Rated",2023-08-10 09:13:18.519027
3143,48,Onboarding,Signup-Login,2023-08-10 09:22:44.519027
3233,37,Onboarding,Signup-Login,2023-08-10 09:14:12.519027
3266,3,Feedback,Negative Feedback Given,2023-08-10 09:19:06.519027
3139,279,Onboarding,Signup-Login,2023-08-10 09:21:46.519027
3008,42,Onboarding,Signup-Login,2023-08-10 09:29:57.519027
3066,288,Engagement,Long User Inactivity,2023-08-10 09:24:45.519027
3100,181,Engagement,Long User Inactivity,2023-08-10 09:18:20.519027
3011,114,Feedback,Used An Asset,2023-08-10 09:31:39.519027
3247,193,Feedback,Used New Asset,2023-08-10 09:12:29.519027
3081,225,Feedback,Used An Asset,2023-08-10 09:22:20.519027
3274,90,Onboarding,Signup-Login,2023-08-10 09:28:29.519027
3018,17,Engagement,Near Top Contributor,2023-08-10 09:30:35.519027
3084,259,Feedback,Used New Asset,2023-08-10 09:18:43.519027
3166,157,Feedback,Used New Asset,2023-08-10 09:21:02.519027
3093,245,Engagement,Long User Inactivity,2023-08-10 09:15:20.519027
3162,167,Engagement,"Used, Not Rated",2023-08-10 09:12:40.519027
3154,154,Onboarding,Signup-Login,2023-08-10 09:24:49.519027
3297,261,Feedback,"New Asset, No Feedback",2023-08-10 09:27:22.519027
3233,138,Feedback,Frequent Portal Usage,2023-08-10 09:22:06.519027
3019,34,Feedback,Negative Feedback Given,2023-08-10 09:27:17.519027
3106,201,Onboarding,Signup-Login,2023-08-10 09:23:59.519027
3080,127,Engagement,New Assets Added,2023-08-10 09:30:39.519027
3057,252,Feedback,"New Asset, No Feedback",2023-08-10 09:22:11.519027
3071,306,Engagement,"Used, No Feedback",2023-08-10 09:13:35.519027
3234,298,Onboarding,Signup-Login,2023-08-10 09:30:26.519027
3031,116,Engagement,Long User Inactivity,2023-08-10 09:29:52.520027
3127,265,Feedback,Frequent Portal Usage,2023-08-10 09:29:50.520027
3162,146,Onboarding,Signup-Login,2023-08-10 09:22:10.520027
3150,191,Onboarding,Signup-Login,2023-08-10 09:17:30.520027
3080,68,Onboarding,Signup-Login,2023-08-10 09:17:42.520027
3278,46,Feedback,Used New Asset,2023-08-10 09:16:49.520027
3182,205,Engagement,Long User Inactivity,2023-08-10 09:15:32.520027
3183,252,Engagement,Long User Inactivity,2023-08-10 09:23:20.520027
3058,214,Engagement,Near Top Contributor,2023-08-10 09:15:55.520027
3107,76,Engagement,"Used, No Feedback",2023-08-10 09:26:23.520027
3291,10,Feedback,Used An Asset,2023-08-10 09:21:14.520027
3191,188,Feedback,Used An Asset,2023-08-10 09:16:42.520027
3099,208,Onboarding,Signup-Login,2023-08-10 09:28:07.520027
3198,163,Feedback,Used New Asset,2023-08-10 09:16:56.520027
3201,102,Engagement,"Used, Not Rated",2023-08-10 09:24:48.520027
3189,5,Engagement,"Used, Not Rated",2023-08-10 09:20:29.520027
3104,91,Feedback,"New Asset, No Feedback",2023-08-10 09:32:08.520027
3046,44,Engagement,"Used, No Feedback",2023-08-10 09:16:53.520027
3035,119,Feedback,Frequent Portal Usage,2023-08-10 09:28:54.520027
3098,281,Feedback,Used An Asset,2023-08-10 09:23:09.520027
3158,43,Feedback,Used An Asset,2023-08-10 09:31:27.520027
3116,224,Feedback,"New Asset, No Feedback",2023-08-10 09:16:05.520027
3031,149,Feedback,Used New Asset,2023-08-10 09:24:52.520027
3092,9,Feedback,Frequent Portal Usage,2023-08-10 09:24:23.520027
3142,193,Onboarding,Signup-Login,2023-08-10 09:28:04.520027
3034,196,Engagement,New Assets Added,2023-08-10 09:16:02.520027
3113,273,Onboarding,Signup-Login,2023-08-10 09:32:07.520027
3246,169,Feedback,"New Asset, No Feedback",2023-08-10 09:15:02.520027
3156,180,Engagement,New Assets Added,2023-08-10 09:27:48.520027
3003,264,Engagement,Near Top Contributor,2023-08-10 09:18:40.520027
3266,182,Engagement,New Assets Added,2023-08-10 09:24:31.520027
3100,57,Engagement,New Assets Added,2023-08-10 09:28:27.520027
3012,3,Feedback,Negative Feedback Given,2023-08-10 09:26:45.520027
3281,83,Engagement,"Used, Not Rated",2023-08-10 09:27:05.520027
3287,309,Feedback,Frequent Portal Usage,2023-08-10 09:31:02.520027
3171,83,Feedback,"New Asset, No Feedback",2023-08-10 09:13:08.520027
3156,150,Onboarding,Signup-Login,2023-08-10 09:18:21.520027
3209,214,Onboarding,Signup-Login,2023-08-10 09:28:50.520027
3151,10,Onboarding,Signup-Login,2023-08-10 09:19:34.520027
3070,57,Engagement,Near Top Contributor,2023-08-10 09:18:21.520027
3276,206,Feedback,"New Asset, No Feedback",2023-08-10 09:19:14.520027
3124,120,Engagement,"Used, No Feedback",2023-08-10 09:25:33.520027
3216,263,Feedback,Negative Feedback Given,2023-08-10 09:16:07.520027
3000,236,Feedback,Frequent Portal Usage,2023-08-10 09:30:29.520027
3275,162,Engagement,Long User Inactivity,2023-08-10 09:17:03.520027
3187,183,Engagement,New Assets Added,2023-08-10 09:28:21.520027
3012,9,Feedback,Used An Asset,2023-08-10 09:29:44.520027
3106,308,Engagement,Long User Inactivity,2023-08-10 09:14:36.520027
3251,287,Onboarding,Signup-Login,2023-08-10 09:18:28.520027
3020,311,Feedback,Negative Feedback Given,2023-08-10 09:16:09.520027
3249,290,Feedback,Frequent Portal Usage,2023-08-10 09:19:00.520027
3160,231,Feedback,Negative Feedback Given,2023-08-10 09:28:03.520027
3258,311,Onboarding,Signup-Login,2023-08-10 09:28:04.520027
3116,236,Onboarding,Signup-Login,2023-08-10 09:17:22.520027
3244,99,Engagement,Long User Inactivity,2023-08-10 09:29:06.520027
3197,264,Feedback,Used New Asset,2023-08-10 09:23:30.520027
3058,211,Feedback,Negative Feedback Given,2023-08-10 09:28:54.520027
3048,222,Engagement,"Used, No Feedback",2023-08-10 09:14:30.520027
3228,252,Feedback,Frequent Portal Usage,2023-08-10 09:24:20.520027
3188,53,Engagement,"Used, No Feedback",2023-08-10 09:17:57.520027
3139,133,Engagement,"Used, Not Rated",2023-08-10 09:14:12.520027
3121,65,Onboarding,Signup-Login,2023-08-10 09:14:19.520027
3248,65,Feedback,Used New Asset,2023-08-10 09:18:50.520027
3228,43,Engagement,Near Top Contributor,2023-08-10 09:31:00.520027
3033,250,Feedback,Negative Feedback Given,2023-08-10 09:25:11.520027
3035,133,Engagement,"Used, Not Rated",2023-08-10 09:25:46.520027
3290,301,Feedback,"New Asset, No Feedback",2023-08-10 09:15:59.520027
3230,29,Engagement,Long User Inactivity,2023-08-10 09:15:49.520027
3272,218,Feedback,Frequent Portal Usage,2023-08-10 09:20:53.520027
3124,201,Feedback,Used New Asset,2023-08-10 09:16:49.520027
3097,204,Onboarding,Signup-Login,2023-08-10 09:18:47.520027
3124,150,Engagement,"Used, No Feedback",2023-08-10 09:31:09.520027
3251,187,Onboarding,Signup-Login,2023-08-10 09:31:37.520027
3153,68,Feedback,Frequent Portal Usage,2023-08-10 09:20:52.521027
3143,182,Onboarding,Signup-Login,2023-08-10 09:17:45.521027
3265,265,Feedback,Frequent Portal Usage,2023-08-10 09:21:49.521027
3260,10,Engagement,"Used, No Feedback",2023-08-10 09:29:33.521027
3226,64,Feedback,Used New Asset,2023-08-10 09:13:59.521027
3021,250,Onboarding,Signup-Login,2023-08-10 09:26:43.521027
3109,182,Engagement,"Used, No Feedback",2023-08-10 09:20:12.521027
3228,29,Onboarding,Signup-Login,2023-08-10 09:22:28.521027
3201,206,Feedback,"New Asset, No Feedback",2023-08-10 09:19:32.521027
3045,188,Onboarding,Signup-Login,2023-08-10 09:29:35.521027
3270,42,Onboarding,Signup-Login,2023-08-10 09:18:00.521027
3029,290,Feedback,Used An Asset,2023-08-10 09:15:07.521027
3110,18,Feedback,"New Asset, No Feedback",2023-08-10 09:13:27.521027
3110,82,Onboarding,Signup-Login,2023-08-10 09:26:25.521027
3155,8,Onboarding,Signup-Login,2023-08-10 09:26:42.521027
3129,291,Feedback,Used New Asset,2023-08-10 09:28:01.521027
3251,11,Feedback,Negative Feedback Given,2023-08-10 09:14:29.521027
3009,239,Onboarding,Signup-Login,2023-08-10 09:20:27.521027
3189,247,Engagement,Near Top Contributor,2023-08-10 09:23:13.521027
3264,251,Engagement,New Assets Added,2023-08-10 09:30:56.521027
3076,45,Feedback,Frequent Portal Usage,2023-08-10 09:21:59.521027
3036,201,Feedback,"New Asset, No Feedback",2023-08-10 09:24:42.521027
3118,106,Engagement,"Used, Not Rated",2023-08-10 09:28:40.521027
3081,70,Engagement,Long User Inactivity,2023-08-10 09:31:29.521027
3179,27,Feedback,Negative Feedback Given,2023-08-10 09:13:34.521027
3117,136,Engagement,Long User Inactivity,2023-08-10 09:20:06.521027
3079,305,Onboarding,Signup-Login,2023-08-10 09:24:07.521027
3170,215,Feedback,Negative Feedback Given,2023-08-10 09:13:50.521027
3020,60,Engagement,New Assets Added,2023-08-10 09:26:49.521027
3064,233,Engagement,"Used, No Feedback",2023-08-10 09:28:19.521027
3094,23,Feedback,Used An Asset,2023-08-10 09:18:34.521027
3219,249,Feedback,Used An Asset,2023-08-10 09:28:03.521027
3050,139,Feedback,Negative Feedback Given,2023-08-10 09:12:59.521027
3120,87,Onboarding,Signup-Login,2023-08-10 09:14:58.521027
3108,179,Engagement,Long User Inactivity,2023-08-10 09:26:23.521027
3200,18,Engagement,Long User Inactivity,2023-08-10 09:20:47.521027
3056,303,Feedback,Used An Asset,2023-08-10 09:32:12.521027
3159,308,Feedback,Used An Asset,2023-08-10 09:27:34.521027
3071,181,Feedback,Used An Asset,2023-08-10 09:29:52.521027
3102,238,Feedback,"New Asset, No Feedback",2023-08-10 09:31:46.521027
3078,102,Engagement,New Assets Added,2023-08-10 09:22:46.521027
3077,14,Onboarding,Signup-Login,2023-08-10 09:20:28.521027
3279,179,Engagement,New Assets Added,2023-08-10 09:17:58.521027
3179,120,Engagement,"Used, No Feedback",2023-08-10 09:19:54.521027
3288,156,Onboarding,Signup-Login,2023-08-10 09:31:56.521027
3182,148,Engagement,"Used, No Feedback",2023-08-10 09:15:43.521027
3032,139,Feedback,Negative Feedback Given,2023-08-10 09:28:14.521027
3087,50,Engagement,Long User Inactivity,2023-08-10 09:30:44.521027
3065,112,Feedback,Frequent Portal Usage,2023-08-10 09:20:54.521027
3057,256,Onboarding,Signup-Login,2023-08-10 09:20:44.521027
3137,15,Feedback,Used New Asset,2023-08-10 09:22:22.521027
3075,234,Feedback,"New Asset, No Feedback",2023-08-10 09:29:11.521027
3231,181,Onboarding,Signup-Login,2023-08-10 09:26:17.521027
3151,276,Feedback,Frequent Portal Usage,2023-08-10 09:30:04.521027
3217,254,Feedback,Used New Asset,2023-08-10 09:28:43.521027
3036,196,Onboarding,Signup-Login,2023-08-10 09:14:58.521027
3185,1,Engagement,Near Top Contributor,2023-08-10 09:15:08.521027
3068,174,Onboarding,Signup-Login,2023-08-10 09:17:15.521027
3244,14,Feedback,Used An Asset,2023-08-10 09:28:57.521027
3232,15,Engagement,Near Top Contributor,2023-08-10 09:19:46.521027
3023,14,Engagement,New Assets Added,2023-08-10 09:27:47.521027
3235,81,Onboarding,Signup-Login,2023-08-10 09:12:36.521027
3137,167,Onboarding,Signup-Login,2023-08-10 09:25:26.521027
3018,266,Engagement,"Used, No Feedback",2023-08-10 09:19:29.521027
3238,221,Feedback,Frequent Portal Usage,2023-08-10 09:29:09.521027
3223,241,Engagement,Near Top Contributor,2023-08-10 09:25:33.521027
3294,280,Feedback,Used New Asset,2023-08-10 09:25:22.521027
3085,254,Engagement,Long User Inactivity,2023-08-10 09:25:18.521027
3200,114,Onboarding,Signup-Login,2023-08-10 09:21:30.521027
3213,25,Feedback,Negative Feedback Given,2023-08-10 09:24:20.521027
3173,159,Engagement,New Assets Added,2023-08-10 09:26:37.521027
3246,120,Onboarding,Signup-Login,2023-08-10 09:28:13.521027
3087,71,Engagement,"Used, No Feedback",2023-08-10 09:18:40.521027
3120,135,Engagement,"Used, Not Rated",2023-08-10 09:26:12.522027
3249,36,Feedback,Frequent Portal Usage,2023-08-10 09:22:29.522027
3121,185,Feedback,"New Asset, No Feedback",2023-08-10 09:25:28.522027
3141,27,Feedback,Frequent Portal Usage,2023-08-10 09:16:27.522027
3132,164,Engagement,Long User Inactivity,2023-08-10 09:27:41.522027
3137,41,Onboarding,Signup-Login,2023-08-10 09:15:56.522027
3299,294,Onboarding,Signup-Login,2023-08-10 09:23:38.522027
3038,149,Feedback,Negative Feedback Given,2023-08-10 09:19:07.522027
3247,27,Engagement,"Used, Not Rated",2023-08-10 09:19:14.522027
3151,254,Onboarding,Signup-Login,2023-08-10 09:32:13.522027
3158,156,Feedback,Used An Asset,2023-08-10 09:22:19.522027
3265,287,Onboarding,Signup-Login,2023-08-10 09:29:01.522027
3229,214,Engagement,Long User Inactivity,2023-08-10 09:28:05.522027
3284,257,Engagement,New Assets Added,2023-08-10 09:14:35.522027
3177,128,Onboarding,Signup-Login,2023-08-10 09:15:04.522027
3298,307,Engagement,"Used, No Feedback",2023-08-10 09:13:04.522027
3262,275,Engagement,Near Top Contributor,2023-08-10 09:30:34.522027
3085,235,Onboarding,Signup-Login,2023-08-10 09:26:08.522027
3059,138,Engagement,"Used, Not Rated",2023-08-10 09:29:55.522027
3160,252,Engagement,New Assets Added,2023-08-10 09:28:05.522027
3226,194,Onboarding,Signup-Login,2023-08-10 09:30:42.522027
3220,48,Onboarding,Signup-Login,2023-08-10 09:28:53.522027
3151,152,Onboarding,Signup-Login,2023-08-10 09:14:25.522027
3286,16,Feedback,Negative Feedback Given,2023-08-10 09:24:12.522027
3242,45,Onboarding,Signup-Login,2023-08-10 09:21:25.522027
3024,203,Feedback,Frequent Portal Usage,2023-08-10 09:15:40.522027
3102,266,Engagement,"Used, Not Rated",2023-08-10 09:22:03.522027
3119,266,Engagement,"Used, No Feedback",2023-08-10 09:22:41.522027
3053,190,Engagement,Near Top Contributor,2023-08-10 09:24:02.522027
3095,70,Feedback,Negative Feedback Given,2023-08-10 09:32:15.522027
3282,18,Feedback,"New Asset, No Feedback",2023-08-10 09:15:36.522027
3016,169,Engagement,"Used, No Feedback",2023-08-10 09:14:11.522027
3114,2,Engagement,Long User Inactivity,2023-08-10 09:15:12.522027
3061,131,Engagement,Long User Inactivity,2023-08-10 09:26:49.522027
3135,68,Feedback,Frequent Portal Usage,2023-08-10 09:15:43.522027
3222,207,Engagement,Long User Inactivity,2023-08-10 09:19:55.522027
3100,128,Feedback,Used An Asset,2023-08-10 09:31:11.522027
3130,162,Engagement,New Assets Added,2023-08-10 09:15:16.522027
3207,221,Feedback,Frequent Portal Usage,2023-08-10 09:16:13.522027
3224,155,Engagement,Near Top Contributor,2023-08-10 09:20:07.522027
3078,181,Onboarding,Signup-Login,2023-08-10 09:21:37.522027
3224,140,Onboarding,Signup-Login,2023-08-10 09:24:01.522027
3297,73,Engagement,Long User Inactivity,2023-08-10 09:14:12.522027
3261,96,Engagement,Long User Inactivity,2023-08-10 09:17:35.522027
3075,180,Engagement,Near Top Contributor,2023-08-10 09:26:05.522027
3051,204,Onboarding,Signup-Login,2023-08-10 09:20:51.522027
3170,165,Engagement,"Used, Not Rated",2023-08-10 09:22:55.522027
3036,206,Engagement,Near Top Contributor,2023-08-10 09:18:34.522027
3264,194,Onboarding,Signup-Login,2023-08-10 09:17:17.522027
3178,62,Engagement,"Used, No Feedback",2023-08-10 09:25:09.522027
3080,5,Onboarding,Signup-Login,2023-08-10 09:17:57.522027
3045,26,Engagement,Long User Inactivity,2023-08-10 09:18:39.522027
3260,162,Engagement,New Assets Added,2023-08-10 09:18:40.522027
3078,27,Engagement,Near Top Contributor,2023-08-10 09:24:11.522027
3176,251,Onboarding,Signup-Login,2023-08-10 09:26:42.522027
3200,61,Onboarding,Signup-Login,2023-08-10 09:17:15.522027
3249,297,Feedback,"New Asset, No Feedback",2023-08-10 09:12:36.522027
3069,89,Feedback,Used An Asset,2023-08-10 09:19:33.522027
3155,173,Onboarding,Signup-Login,2023-08-10 09:24:21.522027
3061,174,Engagement,"Used, No Feedback",2023-08-10 09:23:40.522027
3142,146,Onboarding,Signup-Login,2023-08-10 09:17:55.522027
3267,162,Feedback,Used New Asset,2023-08-10 09:17:14.522027
3187,189,Engagement,Near Top Contributor,2023-08-10 09:23:17.522027
3175,264,Feedback,Used An Asset,2023-08-10 09:12:35.522027
3041,1,Engagement,"Used, Not Rated",2023-08-10 09:23:08.522027
3156,29,Engagement,"Used, Not Rated",2023-08-10 09:16:39.522027
3244,256,Engagement,Long User Inactivity,2023-08-10 09:30:45.522027
3253,163,Engagement,Long User Inactivity,2023-08-10 09:15:03.522027
3268,32,Feedback,"New Asset, No Feedback",2023-08-10 09:32:06.522027
3214,60,Engagement,Long User Inactivity,2023-08-10 09:31:49.522027
3054,256,Feedback,Frequent Portal Usage,2023-08-10 09:28:06.522027
3184,44,Engagement,"Used, No Feedback",2023-08-10 09:19:10.522027
3096,107,Engagement,New Assets Added,2023-08-10 09:27:17.523027
3040,208,Onboarding,Signup-Login,2023-08-10 09:20:00.523027
3033,179,Engagement,"Used, No Feedback",2023-08-10 09:27:47.523027
3051,23,Onboarding,Signup-Login,2023-08-10 09:31:55.523027
3274,107,Engagement,"Used, No Feedback",2023-08-10 09:15:06.523027
3113,3,Engagement,"Used, No Feedback",2023-08-10 09:26:58.523027
3144,136,Onboarding,Signup-Login,2023-08-10 09:28:31.523027
3287,53,Onboarding,Signup-Login,2023-08-10 09:28:29.523027
3233,118,Onboarding,Signup-Login,2023-08-10 09:30:04.523027
3113,165,Feedback,Used New Asset,2023-08-10 09:29:36.523027
3107,258,Feedback,"New Asset, No Feedback",2023-08-10 09:15:05.523027
3246,80,Engagement,"Used, No Feedback",2023-08-10 09:27:17.523027
3244,168,Feedback,Used An Asset,2023-08-10 09:24:55.523027
3001,82,Onboarding,Signup-Login,2023-08-10 09:26:15.523027
3263,274,Feedback,Used New Asset,2023-08-10 09:20:22.523027
3026,49,Onboarding,Signup-Login,2023-08-10 09:12:48.523027
3069,7,Feedback,Negative Feedback Given,2023-08-10 09:17:25.523027
3008,43,Onboarding,Signup-Login,2023-08-10 09:18:55.523027
3152,207,Onboarding,Signup-Login,2023-08-10 09:32:00.523027
3285,54,Onboarding,Signup-Login,2023-08-10 09:14:21.523027
3241,28,Engagement,Near Top Contributor,2023-08-10 09:24:32.523027
3152,125,Engagement,New Assets Added,2023-08-10 09:24:03.523027
3097,176,Feedback,"New Asset, No Feedback",2023-08-10 09:24:29.523027
3218,103,Engagement,New Assets Added,2023-08-10 09:15:25.523027
3228,193,Engagement,"Used, Not Rated",2023-08-10 09:26:11.523027
3124,257,Engagement,New Assets Added,2023-08-10 09:15:09.523027
3264,157,Engagement,New Assets Added,2023-08-10 09:14:44.523027
3179,260,Engagement,New Assets Added,2023-08-10 09:20:00.523027
3299,38,Engagement,New Assets Added,2023-08-10 09:20:44.523027
3207,15,Onboarding,Signup-Login,2023-08-10 09:26:33.523027
3244,110,Onboarding,Signup-Login,2023-08-10 09:15:25.523027
3155,243,Engagement,Near Top Contributor,2023-08-10 09:20:38.523027
3212,62,Onboarding,Signup-Login,2023-08-10 09:15:03.523027
3291,299,Engagement,Long User Inactivity,2023-08-10 09:22:47.523027
3054,192,Feedback,Used New Asset,2023-08-10 09:26:36.523027
3089,105,Onboarding,Signup-Login,2023-08-10 09:19:10.523027
3199,221,Feedback,Frequent Portal Usage,2023-08-10 09:14:54.523027
3042,116,Onboarding,Signup-Login,2023-08-10 09:25:41.523027
3026,231,Feedback,Frequent Portal Usage,2023-08-10 09:16:41.523027
3202,275,Feedback,Used An Asset,2023-08-10 09:23:10.523027
3049,275,Engagement,"Used, Not Rated",2023-08-10 09:23:32.523027
3223,286,Feedback,Used New Asset,2023-08-10 09:14:25.523027
3086,180,Onboarding,Signup-Login,2023-08-10 09:30:42.523027
3147,176,Onboarding,Signup-Login,2023-08-10 09:16:55.523027
3161,246,Feedback,"New Asset, No Feedback",2023-08-10 09:21:27.523027
3091,13,Onboarding,Signup-Login,2023-08-10 09:26:49.523027
3009,97,Feedback,"New Asset, No Feedback",2023-08-10 09:27:32.523027
3094,156,Onboarding,Signup-Login,2023-08-10 09:32:26.523027
3065,55,Onboarding,Signup-Login,2023-08-10 09:26:24.523027
3225,262,Feedback,Used New Asset,2023-08-10 09:25:32.523027
3289,213,Onboarding,Signup-Login,2023-08-10 09:19:39.523027
3253,193,Onboarding,Signup-Login,2023-08-10 09:18:45.523027
3043,228,Feedback,"New Asset, No Feedback",2023-08-10 09:15:38.523027
3178,144,Feedback,"New Asset, No Feedback",2023-08-10 09:13:15.523027
3120,94,Engagement,"Used, Not Rated",2023-08-10 09:16:50.523027
3183,12,Engagement,New Assets Added,2023-08-10 09:16:28.523027
3002,268,Feedback,"New Asset, No Feedback",2023-08-10 09:16:36.523027
3161,56,Feedback,Used New Asset,2023-08-10 09:27:24.523027
3166,98,Onboarding,Signup-Login,2023-08-10 09:12:57.523027
3154,216,Engagement,New Assets Added,2023-08-10 09:30:12.523027
3058,5,Engagement,"Used, Not Rated",2023-08-10 09:13:29.523027
3010,57,Onboarding,Signup-Login,2023-08-10 09:19:12.523027
3097,187,Feedback,Used New Asset,2023-08-10 09:20:16.523027
3239,10,Onboarding,Signup-Login,2023-08-10 09:17:51.523027
3189,253,Feedback,Negative Feedback Given,2023-08-10 09:24:45.523027
3284,62,Feedback,Frequent Portal Usage,2023-08-10 09:20:47.523027
3087,167,Onboarding,Signup-Login,2023-08-10 09:30:41.523027
3250,63,Feedback,"New Asset, No Feedback",2023-08-10 09:28:00.523027
3043,281,Feedback,Used An Asset,2023-08-10 09:12:30.523027
3088,141,Onboarding,Signup-Login,2023-08-10 09:20:44.523027
3148,236,Onboarding,Signup-Login,2023-08-10 09:13:44.523027
3050,217,Engagement,"Used, No Feedback",2023-08-10 09:12:45.523027
3095,274,Onboarding,Signup-Login,2023-08-10 09:23:51.524027
3051,92,Engagement,Near Top Contributor,2023-08-10 09:24:37.524027
3297,82,Engagement,Long User Inactivity,2023-08-10 09:24:06.524027
3013,242,Feedback,Used An Asset,2023-08-10 09:29:32.524027
3113,158,Engagement,Long User Inactivity,2023-08-10 09:24:55.524027
3103,111,Engagement,"Used, Not Rated",2023-08-10 09:29:01.524027
3071,101,Onboarding,Signup-Login,2023-08-10 09:29:15.524027
3299,121,Feedback,"New Asset, No Feedback",2023-08-10 09:29:04.524027
3150,62,Feedback,"New Asset, No Feedback",2023-08-10 09:26:49.524027
3173,23,Engagement,Near Top Contributor,2023-08-10 09:24:53.524027
3231,152,Engagement,"Used, Not Rated",2023-08-10 09:23:31.524027
3043,114,Engagement,"Used, Not Rated",2023-08-10 09:18:46.524027
3100,128,Feedback,Used An Asset,2023-08-10 09:16:11.524027
3027,217,Feedback,Used An Asset,2023-08-10 09:26:03.524027
3149,81,Feedback,Frequent Portal Usage,2023-08-10 09:21:24.524027
3010,128,Feedback,Used New Asset,2023-08-10 09:26:25.524027
3102,168,Onboarding,Signup-Login,2023-08-10 09:22:31.524027
3139,53,Onboarding,Signup-Login,2023-08-10 09:28:29.524027
3027,199,Engagement,"Used, No Feedback",2023-08-10 09:22:08.524027
3255,222,Engagement,"Used, Not Rated",2023-08-10 09:24:44.524027
3254,227,Feedback,"New Asset, No Feedback",2023-08-10 09:27:32.524027
3221,97,Onboarding,Signup-Login,2023-08-10 09:22:14.524027
3296,34,Onboarding,Signup-Login,2023-08-10 09:13:18.524027
3100,224,Feedback,Negative Feedback Given,2023-08-10 09:29:27.524027
3236,68,Engagement,Near Top Contributor,2023-08-10 09:15:53.524027
3099,145,Engagement,New Assets Added,2023-08-10 09:14:47.524027
3233,302,Onboarding,Signup-Login,2023-08-10 09:15:27.524027
